Unnamed: 0,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,title,journal,publication_date,labels,x_coord,y_coord
5582,32931161,Impact of the COVID-19 pandemic on cytology practice: An international survey in the Asia-Pacific region,"Wang YH, Bychkov A, Chakrabarti I, Jain D, Liu Z, He S, Hanum SF, Bakrin I, Templo F Jr, Nguyen T, Kumarasinghe P, Jung CK, Kakudo K, Chen CC.",Cancer Cytopathol. 2020 Dec;128(12):895-904. doi: 10.1002/cncy.22354. Epub 2020 Sep 15.,Wang YH,Cancer Cytopathol,2020,Impact of the COVID-19 pandemic on cytology practice: An international survey in the Asia-Pacific region.,Cancer cytopathology,9/16/2020,Surgery,5.7580786,0.25079408
1557,33792956,Different incidences of acute kidney injury (AKI) and outcomes in COVID-19 patients with and without non-azithromycin antibiotics: A retrospective study,"Mousavi Movahed SM, Akhavizadegan H, Dolatkhani F, Nejadghaderi SA, Aghajani F, Faghir Gangi M, Ghazi Z, Ghasemi H.",J Med Virol. 2021 Apr 1. doi: 10.1002/jmv.26992. Online ahead of print.,Mousavi Movahed SM,J Med Virol,2021,Different incidences of acute kidney injury (AKI) and outcomes in COVID-19 patients with and without non-azithromycin antibiotics: A retrospective study.,Journal of medical virology,4/2/2021,Treatments and Outcomes,7.9904327,0.24970844
5876,32855179,Hepatic manifestations of COVID-19,"El Ouali S, Romero-Marrero C, Regueiro M.",Cleve Clin J Med. 2020 Aug 27. doi: 10.3949/ccjm.87a.ccc061. Online ahead of print.,El Ouali S,Cleve Clin J Med,2020,Hepatic manifestations of COVID-19.,Cleveland Clinic journal of medicine,8/29/2020,Treatments and Outcomes,8.075195,0.2495441
3301,33491953,Complete Clinicopathological Case Report of a Young Patient Dying of COVID-19-Related Stroke,"Taylor LD, Ameen OS, Zaharie SD.",Am J Forensic Med Pathol. 2021 Jun 1;42(2):160-163. doi: 10.1097/PAF.0000000000000668.,Taylor LD,Am J Forensic Med Pathol,2021,Complete Clinicopathological Case Report of a Young Patient Dying of COVID-19-Related Stroke.,The American journal of forensic medicine and pathology,1/26/2021,Treatments and Outcomes,7.462838,0.24934018
5291,33004643,Using Helping Mothers Survive to Improve Intrapartum Care,"Evans CL, Kamunya R, Tibaijuka G.",Pediatrics. 2020 Oct;146(Suppl 2):S218-S222. doi: 10.1542/peds.2020-016915M.,Evans CL,Pediatrics,2020,Using Helping Mothers Survive to Improve Intrapartum Care.,Pediatrics,10/3/2020,Not Assigned,3.548601,0.24897014
5052,33079815,COVID-19 and Nurse-Sensitive Indicators: Using Performance Improvement Teams to Address Quality Indicators During a Pandemic,"Stifter J, Sermersheim E, Ellsworth M, Dowding E, Day E, Silvestri K, Margwarth J, Korkmaz K, Walkowiak N, Boudreau L, Hernandez L, Harbert B, Ambutas S, Abraham A, Shaw P.",J Nurs Care Qual. 2021 Jan-Mar 01;36(1):1-6. doi: 10.1097/NCQ.0000000000000523.,Stifter J,J Nurs Care Qual,2021,COVID-19 and Nurse-Sensitive Indicators: Using Performance Improvement Teams to Address Quality Indicators During a Pandemic.,Journal of nursing care quality,10/21/2020,Not Assigned,4.316192,0.24840474
4366,33257097,Communication Strategies and Our Learners,"Germaine P, Catanzano T, Patel A, Mohan A, Patel K, Pryluck D, Cooke E.",Curr Probl Diagn Radiol. 2021 May-Jun;50(3):297-300. doi: 10.1067/j.cpradiol.2020.10.009. Epub 2020 Nov 15.,Germaine P,Curr Probl Diagn Radiol,2021,Communication Strategies and Our Learners.,Current problems in diagnostic radiology,12/2/2020,Not Assigned,2.7102234,0.24760216
2966,33570884,Opportunities in Chaos: Leveraging Innovation to Create a New Reality in Nursing Education,"Williamson KM, Nininger J, Dolan S, Everett T, Joseph-Kemplin M.",Nurs Adm Q. 2021 Apr-Jun 01;45(2):159-168. doi: 10.1097/NAQ.0000000000000464.,Williamson KM,Nurs Adm Q,2021,Opportunities in Chaos: Leveraging Innovation to Create a New Reality in Nursing Education.,Nursing administration quarterly,2/12/2021,Not Assigned,2.3565063,0.24653167
4312,33264110,The COVID-19 Student WorkForce at the Icahn School of Medicine at Mount Sinai: A Model for Rapid Response in Emergency Preparedness,"Bahethi RR, Liu BY, Asriel B, Blum JR, Huxley-Reicher Z, Agathis AZ, Pathak S, Sainté Willis M, Muller D.",Acad Med. 2020 Dec 1. doi: 10.1097/ACM.0000000000003863. Online ahead of print.,Bahethi RR,Acad Med,2020,The COVID-19 Student WorkForce at the Icahn School of Medicine at Mount Sinai: A Model for Rapid Response in Emergency Preparedness.,Academic medicine : journal of the Association of American Medical Colleges,12/3/2020,Not Assigned,2.7075026,0.24620497
4204,33295213,The Impact of the COVID-19 Pandemic on Follow-Ups for Vertigo/Dizziness Outpatients,"Ueda K, Ota I, Yamanaka T, Kitahara T.",Ear Nose Throat J. 2021 Apr;100(2_suppl):163S-168S. doi: 10.1177/0145561320980186. Epub 2020 Dec 9.,Ueda K,Ear Nose Throat J,2021,The Impact of the COVID-19 Pandemic on Follow-Ups for Vertigo/Dizziness Outpatients.,"Ear, nose, & throat journal",12/10/2020,Not Assigned,4.7410183,0.24466488
5792,32875601,Therapeutic plasma exchange in a critically ill Covid-19 patient,"Altmayer V, Saheb S, Rohaut B, Marois C, Cao A, Gallo A, Le Guennec L, Weiss N, Demeret S.",J Clin Apher. 2021 Feb;36(1):179-182. doi: 10.1002/jca.21830. Epub 2020 Sep 1.,Altmayer V,J Clin Apher,2021,Therapeutic plasma exchange in a critically ill Covid-19 patient.,Journal of clinical apheresis,9/3/2020,Treatments and Outcomes,8.395688,0.24441403
4249,33279332,The role of mesenchymal stem/stromal cells in the acute clinical setting,"Premer C, Schulman IH, Jackson JS.",Am J Emerg Med. 2020 Nov 24:S0735-6757(20)31044-5. doi: 10.1016/j.ajem.2020.11.035. Online ahead of print.,Premer C,Am J Emerg Med,2020,The role of mesenchymal stem/stromal cells in the acute clinical setting.,The American journal of emergency medicine,12/7/2020,Treatments and Outcomes,8.676729,0.24434744
4240,33283263,Home-Based Medical Care: High-Value Health Care During Coronavirus Disease 2019 and Beyond,"Fessler EB, Soriano T, Whitehouse CR, Miller RK.",J Am Geriatr Soc. 2021 Feb;69(2):289-292. doi: 10.1111/jgs.16967. Epub 2020 Dec 6.,Fessler EB,J Am Geriatr Soc,2021,Home-Based Medical Care: High-Value Health Care During Coronavirus Disease 2019 and Beyond.,Journal of the American Geriatrics Society,12/8/2020,Not Assigned,6.1289935,0.24430576
1579,33792037,Effect of Corticosteroids on Mortality in Hospitalized COVID-19 Patients Not Receiving Invasive Mechanical Ventilation,"Fusina F, Albani F, Granato E, Meloni A, Rozzini R, Sabatini T, Stellini R, Terragnoli P, Rosano A, Abu Hilal M, Natalini G.",Clin Pharmacol Ther. 2021 Mar 31. doi: 10.1002/cpt.2245. Online ahead of print.,Fusina F,Clin Pharmacol Ther,2021,Effect of Corticosteroids on Mortality in Hospitalized COVID-19 Patients Not Receiving Invasive Mechanical Ventilation.,Clinical pharmacology and therapeutics,4/2/2021,Treatments and Outcomes,7.894398,0.2441195
6010,32815827,Repurposing a Neurocritical Care Unit for the Management of Severely Ill Patients With COVID-19: A Retrospective Evaluation,"Raith EP, Luoma AMV, Earl M, Dalal M, Fairley S, Fox F, Hunt K, Willett C, Reddy U.",J Neurosurg Anesthesiol. 2021 Jan;33(1):77-81. doi: 10.1097/ANA.0000000000000727.,Raith EP,J Neurosurg Anesthesiol,2021,Repurposing a Neurocritical Care Unit for the Management of Severely Ill Patients With COVID-19: A Retrospective Evaluation.,Journal of neurosurgical anesthesiology,8/21/2020,Not Assigned,5.543335,0.24339034
3179,33526440,Baricitinib and dexamethasone for hospitalized patients with COVID-19,"Calabrese LH, Calabrese C.",Cleve Clin J Med. 2021 Feb 1. doi: 10.3949/ccjm.88a.ccc073. Online ahead of print.,Calabrese LH,Cleve Clin J Med,2021,Baricitinib and dexamethasone for hospitalized patients with COVID-19.,Cleveland Clinic journal of medicine,2/3/2021,Treatments and Outcomes,8.245892,0.24325654
2222,33705957,Will COVID-19 result in a giant step backwards for women in academic science?,"Shamseer L, Bourgeault I, Grunfeld E, Moore A, Peer N, Straus SE, Tricco AC.",J Clin Epidemiol. 2021 Mar 8:S0895-4356(21)00076-7. doi: 10.1016/j.jclinepi.2021.03.004. Online ahead of print.,Shamseer L,J Clin Epidemiol,2021,Will COVID-19 result in a giant step backwards for women in academic science?,Journal of clinical epidemiology,3/12/2021,Not Assigned,2.5359008,0.24321005
6609,32600183,"Psychiatric Training During a Global Pandemic: How COVID-19 Has Affected Clinical Care, Teaching, and Trainee Well-Being","Richards M, DeBonis K.",Psychiatr Serv. 2020 Dec 1;71(12):1300-1302. doi: 10.1176/appi.ps.202000277. Epub 2020 Jun 30.,Richards M,Psychiatr Serv,2020,"Psychiatric Training During a Global Pandemic: How COVID-19 Has Affected Clinical Care, Teaching, and Trainee Well-Being.","Psychiatric services (Washington, D.C.)",7/1/2020,Telemedicine,2.7674468,0.24245806
6543,32638632,Palliative Care Team Involvement in Patients With COVID-19 in New York City,"Obata R, Maeda T, Rizk D, Kuno T.",Am J Hosp Palliat Care. 2020 Oct;37(10):869-872. doi: 10.1177/1049909120940986. Epub 2020 Jul 8.,Obata R,Am J Hosp Palliat Care,2020,Palliative Care Team Involvement in Patients With COVID-19 in New York City.,The American journal of hospice & palliative care,7/9/2020,Not Assigned,6.9737997,0.2418733
3168,33528233,"Health Equity Beyond Data: Health Care Worker Perceptions of Race, Ethnicity, and Language Data Collection in Electronic Health Records","Cruz TM, Smith SA.",Med Care. 2021 May 1;59(5):379-385. doi: 10.1097/MLR.0000000000001507.,Cruz TM,Med Care,2021,"Health Equity Beyond Data: Health Care Worker Perceptions of Race, Ethnicity, and Language Data Collection in Electronic Health Records.",Medical care,2/3/2021,Not Assigned,3.8864062,0.2418164
5913,32842909,Interstitial pneumonitis in the COVID-19 era: a difficult differential diagnosis in patients with lung cancer,"Catania C, Stati V, Spitaleri G.",Tumori. 2020 Aug 26:300891620951863. doi: 10.1177/0300891620951863. Online ahead of print.,Catania C,Tumori,2020,Interstitial pneumonitis in the COVID-19 era: a difficult differential diagnosis in patients with lung cancer.,Tumori,8/28/2020,Treatments and Outcomes,8.421901,0.24159992
1177,33853467,OSHA and NIOSH Turn 50,McPhaul KM.,Workplace Health Saf. 2021 May;69(5):236. doi: 10.1177/21650799211007446.,McPhaul KM,Workplace Health Saf,2021,OSHA and NIOSH Turn 50.,Workplace health & safety,4/16/2021,Not Assigned,2.567582,0.23941152
2233,33704866,Gap junction-mediated cell-cell interaction between transplanted mesenchymal stem cells and vascular endothelium in stroke,"Kikuchi-Taura A, Okinaka Y, Saino O, Takeuchi Y, Ogawa Y, Kimura T, Gul S, Claussen C, Boltze J, Taguchi A.",Stem Cells. 2021 Mar 11. doi: 10.1002/stem.3360. Online ahead of print.,Kikuchi-Taura A,Stem Cells,2021,Gap junction-mediated cell-cell interaction between transplanted mesenchymal stem cells and vascular endothelium in stroke.,"Stem cells (Dayton, Ohio)",3/12/2021,Treatments and Outcomes,8.647877,0.23937146
2825,33600286,Dexamethasone and transdehydroandrosterone significantly reduce pulmonary epithelial cell injuries associated with mechanical ventilation,"Al-Ruweidi MKAA, Ali FH, Shurbaji S, Popelka A, Yalcin HC.",J Appl Physiol (1985). 2021 Apr 1;130(4):1143-1151. doi: 10.1152/japplphysiol.00574.2020. Epub 2021 Feb 18.,Al-Ruweidi MKAA,J Appl Physiol (1985),2021,Dexamethasone and transdehydroandrosterone significantly reduce pulmonary epithelial cell injuries associated with mechanical ventilation.,"Journal of applied physiology (Bethesda, Md. : 1985)",2/19/2021,Treatments and Outcomes,8.603582,0.23841555
6639,32589054,Teleanalytic Therapy in the Era of Covid-19: Dissociation in the Countertransference,Svenson K.,J Am Psychoanal Assoc. 2020 Jun;68(3):447-454. doi: 10.1177/0003065120938772. Epub 2020 Jun 26.,Svenson K,J Am Psychoanal Assoc,2020,Teleanalytic Therapy in the Era of Covid-19: Dissociation in the Countertransference.,Journal of the American Psychoanalytic Association,6/27/2020,Telemedicine,2.9123747,0.23691328
2554,33636019,Pulmonary abnormalities in liver disease: relevance to transplantation and outcome,"Raevens S, Boret M, De Pauw M, Fallon MB, Van Vlierberghe H.",Hepatology. 2021 Feb 26. doi: 10.1002/hep.31770. Online ahead of print.,Raevens S,Hepatology,2021,Pulmonary abnormalities in liver disease: relevance to transplantation and outcome.,"Hepatology (Baltimore, Md.)",2/27/2021,Treatments and Outcomes,8.685452,0.23640878
5594,32929516,Pediatric Care in the Age of COVID-19,"Rodriguez C, Morris C, Hsu AL.",Pediatr Ann. 2020 Sep 1;49(9):e403-e404. doi: 10.3928/19382359-20200822-01.,Rodriguez C,Pediatr Ann,2020,Pediatric Care in the Age of COVID-19.,Pediatric annals,9/16/2020,Not Assigned,3.935271,0.23622632
5140,33054699,"Clinical Characteristics of Hospitalized Patients with COVID-19 in Sofia, Bulgaria","Popov GT, Baymakova M, Vaseva V, Kundurzhiev T, Mutafchiyski V.",Vector Borne Zoonotic Dis. 2020 Dec;20(12):910-915. doi: 10.1089/vbz.2020.2679. Epub 2020 Oct 14.,Popov GT,Vector Borne Zoonotic Dis,2020,"Clinical Characteristics of Hospitalized Patients with COVID-19 in Sofia, Bulgaria.","Vector borne and zoonotic diseases (Larchmont, N.Y.)",10/16/2020,Treatments and Outcomes,7.383931,0.23534575
2423,33656737,Cardiac Injury in COVID-19: A Systematic Review,"Moayed MS, Rahimi-Bashar F, Vahedian-Azimi A, Sathyapalan T, Guest PC, Jamialahmadi T, Sahebkar A.",Adv Exp Med Biol. 2021;1321:325-333. doi: 10.1007/978-3-030-59261-5_29.,Moayed MS,Adv Exp Med Biol,2021,Cardiac Injury in COVID-19: A Systematic Review.,Advances in experimental medicine and biology,3/4/2021,Treatments and Outcomes,7.6192183,0.23482725
5597,32928942,How Should Board Certification Evolve?,Newton WP.,J Am Board Fam Med. 2020 Sep-Oct;33(Supplement):S1-S9. doi: 10.3122/jabfm.2020.S1.200214.,Newton WP,J Am Board Fam Med,2020,How Should Board Certification Evolve?,Journal of the American Board of Family Medicine : JABFM,9/16/2020,Not Assigned,2.5623398,0.23370911
472,33944707,Wellness in medical education: definition and five domains for wellness among medical learners during the COVID-19 pandemic and beyond,"Cherak SJ, Rosgen BK, Geddes A, Makuk K, Sudershan S, Peplinksi C, Kassam A.",Med Educ Online. 2021 Dec;26(1):1917488. doi: 10.1080/10872981.2021.1917488.,Cherak SJ,Med Educ Online,2021,Wellness in medical education: definition and five domains for wellness among medical learners during the COVID-19 pandemic and beyond.,Medical education online,5/5/2021,Not Assigned,2.1639547,0.23272158
3172,33527780,Mesenchymal stromal cell delivery via an ex vivo bioreactor preclinical test system attenuates clot formation for intravascular application,"O'Rourke B, Nguyen S, Tilles AW, Bynum JA, Cap AP, Parekkadan B, Barcia RN.",Stem Cells Transl Med. 2021 Feb 1. doi: 10.1002/sctm.20-0454. Online ahead of print.,O'Rourke B,Stem Cells Transl Med,2021,Mesenchymal stromal cell delivery via an ex vivo bioreactor preclinical test system attenuates clot formation for intravascular application.,Stem cells translational medicine,2/3/2021,Treatments and Outcomes,8.6769085,0.23210005
1392,33826804,Liver involvement in children with SARS-COV-2 infection: Two distinct clinical phenotypes caused by the same virus,"Perez A, Cantor A, Rudolph B, Miller J, Kogan-Liberman D, Gao Q, Da Silva B, Margolis KG, Ovchinsky N, Martinez M.",Liver Int. 2021 Apr 7. doi: 10.1111/liv.14887. Online ahead of print.,Perez A,Liver Int,2021,Liver involvement in children with SARS-COV-2 infection: Two distinct clinical phenotypes caused by the same virus.,Liver international : official journal of the International Association for the Study of the Liver,4/8/2021,Treatments and Outcomes,8.198549,0.23170795
6277,32726217,Progress in Treatment of Myocardial Injury in Patients with 2019-nCoV: A Chinese Experience,"Wei S, Zhang L, Cui H, Jiang S.",Heart Surg Forum. 2020 Jun 15;23(4):E426-E429. doi: 10.1532/hsf.2959.,Wei S,Heart Surg Forum,2020,Progress in Treatment of Myocardial Injury in Patients with 2019-nCoV: A Chinese Experience.,The heart surgery forum,7/30/2020,Treatments and Outcomes,7.7954636,0.23154391
5696,32900009,"COVID-19 and ESKD, A Rapid Review","Shah AD, Calabro-Kailukaitis N.",R I Med J (2013). 2020 Sep 4;103(8):29-33.,Shah AD,R I Med J (2013),2020,"COVID-19 and ESKD, A Rapid Review.",Rhode Island medical journal (2013),9/10/2020,Treatments and Outcomes,8.366254,0.23147199
2691,33622833,Launching a Statewide COVID-19 Primary Care Hotline and Telemedicine Service,"Cheng A, Angier H, Huguet N, Cohen DJ, Strickland K, Barclay E, Herman E, McDougall C, Biagioli FE, Pierce K, Straub C, Straub B, DeVoe J.",J Am Board Fam Med. 2021 Feb;34(Suppl):S170-S178. doi: 10.3122/jabfm.2021.S1.200178.,Cheng A,J Am Board Fam Med,2021,Launching a Statewide COVID-19 Primary Care Hotline and Telemedicine Service.,Journal of the American Board of Family Medicine : JABFM,2/25/2021,Not Assigned,3.8580885,0.23145144
4286,33272970,Management of COVID-19 in special populations with kidney disease,"Radhakrishnan Y, Hassanein M, Stephany B.",Cleve Clin J Med. 2020 Dec 3. doi: 10.3949/ccjm.87a.ccc067. Online ahead of print.,Radhakrishnan Y,Cleve Clin J Med,2020,Management of COVID-19 in special populations with kidney disease.,Cleveland Clinic journal of medicine,12/5/2020,Treatments and Outcomes,8.185894,0.23118874
4705,33165922,Non-severe immunosuppression might be associated with a lower risk of moderate-severe acute respiratory distress syndrome in COVID-19: A pilot study,"Monreal E, Maza S S, Gullón P, Natera-Villalba E, Chico-García JL, Beltrán-Corbellini Á, Martínez-Sanz J, García-Barragán N, Buisán J, Toledano R, Alonso-Canovas A, Pérez-Torre P, Matute-Lozano MC, López-Sendón JL, García-Ribas G, Corral Í, Fortún J, Montero-Errasquín B, Manzano L, Máiz-Carro L, Costa-Frossard L, Masjuan J; COVID-HRC Group.",J Med Virol. 2021 Apr;93(4):2243-2251. doi: 10.1002/jmv.26656. Epub 2020 Nov 22.,Monreal E,J Med Virol,2021,Non-severe immunosuppression might be associated with a lower risk of moderate-severe acute respiratory distress syndrome in COVID-19: A pilot study.,Journal of medical virology,11/10/2020,Treatments and Outcomes,7.9320893,0.2309439
